selected,total,duration,solving_time,instant,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(14, 6)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,5.65296,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.82,0.72,0.72,0.02,0.74,0.72,0.82,0.096,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.213,0.02,0.063,0.14,0.0,0.37,0.0,0.001,0.075,0.0,0.055,0.086,0.0,0.084,0.11,0.024,0.0725,0.1975,0.0,0.105,0.0,0.0125,0.1225,0.037,0.0,0.015,0.018,0.0,0.019,0.0,0.015
0.0,0.0,0.0,0.0,5.74922,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.82,0.72,0.72,0.02,0.72,0.72,0.82,0.098,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.213,0.02,0.063,0.14,0.0,0.37,0.0,0.001,0.075,0.0,0.055,0.086,0.0,0.084,0.11,0.0245,0.0725,0.1975,0.0,0.1075,0.0,0.0125,0.1225,0.0365,0.0,0.015,0.018,0.0,0.0185,0.0,0.015
0.0,0.0,0.0,0.0,5.88948,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.82,0.72,0.72,0.02,0.72,0.72,0.72,0.108,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.02,0.063,0.14,0.0,0.37,0.0,0.001,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.027,0.0725,0.1975,0.0,0.1075,0.0,0.0125,0.11,0.0365,0.0,0.015,0.018,0.0,0.0185,0.0,0.015
0.0,0.0,0.0,0.0,6.04606,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.82,0.72,0.7,0.02,0.72,0.72,0.7,0.112,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.219,0.02,0.063,0.14,0.0,0.37,0.0,0.001,0.075,0.0,0.055,0.086,0.0,0.078,0.11,0.028,0.0725,0.2,0.0,0.1075,0.0,0.0125,0.1075,0.036,0.0,0.015,0.0175,0.0,0.0185,0.0,0.015
0.0,0.0,0.0,0.0,6.06064,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.72,0.7,0.02,0.7,0.72,0.7,0.126,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.219,0.02,0.063,0.14,0.0,0.37,0.0,0.001,0.075,0.0,0.055,0.086,0.0,0.078,0.11,0.0315,0.0575,0.2,0.0,0.11,0.0,0.0125,0.1075,0.0355,0.0,0.015,0.0175,0.0,0.018,0.0,0.015
0.0,0.0,0.0,0.0,6.16591,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.72,0.7,0.0,0.7,0.72,0.7,0.128,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.219,0.02,0.063,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.078,0.11,0.032,0.0575,0.2025,0.0,0.11,0.0,0.0125,0.1075,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,6.27128,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.7,0.7,0.0,0.7,0.72,0.7,0.13,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.219,0.02,0.062,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.078,0.11,0.0325,0.0575,0.205,0.0,0.11,0.0,0.0125,0.1075,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,6.28801,0.8,0.7,0.7,0.0,0.0,0.0,0.0,0.7,0.8,0.72,0.72,0.72,0.0,0.7,0.72,0.72,0.122,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.02,0.063,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.0305,0.06,0.2,0.0,0.11,0.0,0.0125,0.11,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,6.45121,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.8,0.8,0.72,0.0,0.7,0.72,0.72,0.122,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.0305,0.06,0.2,0.0,0.11,0.0,0.0125,0.11,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,6.56668,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.8,0.72,0.0,0.7,0.72,0.72,0.132,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.033,0.0475,0.2,0.0,0.11,0.0,0.0125,0.11,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,6.71771,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.8,0.72,0.0,0.7,0.72,0.72,0.132,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.033,0.0475,0.2,0.0,0.11,0.0,0.0125,0.11,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.02002,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.8,0.72,0.0,0.7,0.72,0.72,0.132,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.218,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.11,0.033,0.0475,0.2,0.0,0.11,0.0,0.0125,0.11,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.06951,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.8,0.72,0.0,0.7,0.72,0.72,0.142,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.223,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.085,0.0355,0.0475,0.2,0.0,0.11,0.0,0.0125,0.0975,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.11963,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.8,0.72,0.0,0.7,0.72,0.72,0.142,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.223,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.085,0.0355,0.0475,0.2,0.0,0.11,0.0,0.0125,0.0975,0.0355,0.0,0.015,0.018,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.32104,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.8,0.7,0.0,0.7,0.72,0.72,0.144,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.084,0.055,0.223,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.086,0.0,0.079,0.085,0.036,0.0475,0.2025,0.0,0.11,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.44057,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.7,0.8,0.7,0.0,0.7,0.58,0.8,0.144,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.223,0.035,0.06,0.14,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.044,0.0,0.074,0.11,0.036,0.0475,0.2025,0.0,0.11,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.76947,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.7,0.72,0.7,0.0,0.7,0.58,0.8,0.152,0.0,0.674,0.0,0.0,0.08,0.072,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.223,0.035,0.056,0.12,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.044,0.0,0.074,0.11,0.038,0.0475,0.2125,0.0,0.11,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,7.99264,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.64,0.7,0.0,0.7,0.58,0.8,0.152,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.223,0.035,0.032,0.12,0.0,0.375,0.0,0.0,0.075,0.0,0.055,0.044,0.0,0.074,0.11,0.038,0.0475,0.2125,0.0,0.11,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,8.78008,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.64,0.7,0.0,0.7,0.66,0.8,0.144,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.219,0.035,0.032,0.12,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.048,0.0,0.078,0.11,0.036,0.0475,0.2125,0.0,0.1,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,8.90691,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.7,0.7,0.0,0.7,0.66,0.8,0.138,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.219,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.048,0.0,0.078,0.11,0.0345,0.0475,0.205,0.0,0.1,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,9.26518,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.7,0.7,0.0,0.7,0.66,0.8,0.138,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.055,0.219,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.048,0.0,0.078,0.11,0.0345,0.0475,0.205,0.0,0.1,0.0,0.0125,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,9.45227,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.8,0.7,0.7,0.0,0.7,0.7,0.82,0.14,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.22,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.076,0.115,0.035,0.0475,0.205,0.0,0.1,0.0,0.015,0.0975,0.035,0.0,0.015,0.0175,0.0,0.0175,0.0,0.015
0.0,0.0,0.0,0.0,9.7505,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.8,0.7,0.7,0.0,0.7,0.7,0.82,0.142,0.0,0.676,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.221,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.076,0.11,0.0355,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0975,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,10.22376,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.8,0.7,0.7,0.0,0.7,0.7,0.82,0.142,0.0,0.676,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.221,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.076,0.11,0.0355,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0975,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,10.30591,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,0.7,0.0,0.7,0.7,0.82,0.142,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.221,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.076,0.11,0.0355,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0975,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,10.49845,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,0.7,0.0,0.7,0.7,0.82,0.142,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.221,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.076,0.11,0.0355,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0975,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,10.77896,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,0.7,0.0,0.7,0.7,0.74,0.15,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.225,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.072,0.11,0.0375,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0875,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.09212,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,0.7,0.0,0.7,0.7,0.7,0.154,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.227,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.0385,0.0475,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.12129,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.7,0.7,0.0,0.7,0.7,0.7,0.164,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.227,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.041,0.035,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.1542,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.7,0.7,0.0,0.7,0.7,0.7,0.164,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.227,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.041,0.035,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.33181,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.7,0.7,0.0,0.7,0.7,0.7,0.164,0.0,0.674,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.227,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.041,0.035,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.48896,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.7,0.7,0.0,0.7,0.7,0.7,0.164,0.0,0.676,0.0,0.0,0.07,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.041,0.035,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.54255,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.7,0.7,0.0,0.7,0.7,0.7,0.164,0.0,0.676,0.0,0.0,0.07,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.041,0.035,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.57602,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.76,0.7,0.7,0.0,0.7,0.7,0.7,0.166,0.0,0.676,0.0,0.0,0.07,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.035,0.035,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.0415,0.0325,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,11.90242,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.76,0.76,0.7,0.0,0.7,0.7,0.7,0.166,0.0,0.676,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.02,0.038,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.0415,0.0325,0.2075,0.0,0.1,0.0,0.015,0.0825,0.035,0.0,0.0125,0.0175,0.0,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,12.13337,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.7,0.76,0.7,0.0,0.7,0.7,0.7,0.172,0.0,0.676,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.02,0.038,0.135,0.0,0.375,0.0,0.0,0.075,0.0,0.075,0.06,0.0,0.07,0.11,0.043,0.0075,0.2075,0.0,0.0825,0.0,0.015,0.0825,0.035,0.0175,0.0125,0.0175,0.0175,0.0175,0.0,0.0125
0.0,0.0,0.0,0.0,12.43542,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.7,0.76,0.7,0.0,0.68,0.7,0.7,0.174,0.0,0.676,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.229,0.02,0.038,0.135,0.0,0.38,0.0,0.0,0.07,0.0,0.075,0.06,0.0,0.07,0.11,0.0435,0.0075,0.21,0.0,0.0825,0.0,0.015,0.0825,0.0345,0.0175,0.0125,0.0175,0.0175,0.017,0.0,0.0125
0.0,0.0,0.0,0.0,12.67012,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.7,0.76,0.7,0.0,0.68,0.68,0.7,0.176,0.0,0.676,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.23,0.02,0.038,0.135,0.0,0.38,0.0,0.0,0.07,0.0,0.07,0.059,0.0,0.069,0.11,0.044,0.0075,0.21,0.0,0.085,0.0,0.015,0.0825,0.0345,0.0175,0.0125,0.0175,0.0175,0.017,0.0,0.0125
0.0,0.0,0.0,0.0,13.04004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.7,0.76,0.7,0.0,0.68,0.68,0.7,0.176,0.0,0.676,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.23,0.02,0.038,0.135,0.0,0.38,0.0,0.0,0.07,0.0,0.07,0.059,0.0,0.069,0.11,0.044,0.0075,0.21,0.0,0.085,0.0,0.015,0.0825,0.0345,0.0175,0.0125,0.0175,0.0175,0.017,0.0,0.0125
