selected,total,duration,solving_time,instant,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(14, 6)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,46.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,51.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,56.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,61.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,66.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,71.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,76.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,81.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,86.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,91.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,96.0,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.7,0.88,0.84,0.84,0.74,0.0,0.74,0.8,0.84,0.004,0.748,0.674,0.674,0.0,0.08,0.08,0.084,0.0,0.0,0.0,0.0,0.084,0.081,0.533,0.05,0.059,0.025,0.415,0.15,0.0,0.0,0.075,0.045,0.02,0.04,0.15,0.256,0.075,0.0595,0.0,0.0,0.0185,0.0,0.0185,0.005,0.0215,0.372,0.0,0.3275,0.0,0.1825,0.0,0.24,0.0
0.0,0.0,0.0,0.0,101.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.84,0.88,0.84,0.8,0.6,0.6,0.82,0.748,0.614,0.666,0.688,0.674,0.094,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.153,0.265,0.999,0.01,0.09,0.129,0.07,0.11,0.05,0.225,0.375,0.0,0.03,0.075,0.666,0.075,0.389,0.0125,0.225,0.0,0.34,0.0095,0.19,0.0,0.5365,0.0025,0.0375,0.035,0.16,0.0055,0.2675,0.0375
0.0,0.0,0.0,0.0,106.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.84,0.88,0.84,0.8,0.6,0.6,0.82,0.614,0.748,0.652,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.251,0.258,0.999,0.01,0.09,0.129,0.07,0.11,0.05,0.225,0.45,0.0,0.03,0.0,0.696,0.0,0.4685,0.015,0.05,0.0,0.165,0.015,0.2675,0.0,0.4045,0.0,0.2125,0.035,0.3725,0.0,0.1675,0.0
0.0,0.0,0.0,0.0,111.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.0,0.68,0.82,0.748,0.7,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.246,0.264,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.015,0.039,0.0,0.695,0.0,0.4095,0.0,0.1825,0.0,0.3625,0.0,0.1675,0.0,0.4725,0.015,0.0975,0.035,0.2675,0.0,0.2625,0.0
0.0,0.0,0.0,0.0,116.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.0,0.68,0.82,0.7,0.748,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.251,0.264,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.015,0.039,0.0,0.7,0.0,0.47,0.015,0.0975,0.0,0.2325,0.0,0.265,0.0,0.4095,0.0,0.1825,0.035,0.3975,0.0,0.1675,0.0
0.0,0.0,0.0,0.0,121.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.0,0.68,0.82,0.748,0.7,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.266,0.264,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.015,0.039,0.0,0.715,0.0,0.4045,0.0,0.185,0.0,0.3625,0.0,0.17,0.0,0.4675,0.015,0.095,0.035,0.2675,0.0,0.27,0.0
0.0,0.0,0.0,0.0,126.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.0,0.68,0.82,0.7,0.748,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.266,0.264,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.015,0.039,0.0,0.715,0.0,0.4675,0.015,0.095,0.0,0.2325,0.0,0.27,0.0,0.4045,0.0,0.185,0.035,0.3975,0.0,0.17,0.0
0.0,0.0,0.0,0.0,131.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.0,0.68,0.82,0.748,0.7,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.266,0.264,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.015,0.039,0.0,0.715,0.0,0.4045,0.0,0.185,0.0,0.3625,0.0,0.17,0.0,0.4675,0.015,0.095,0.035,0.2675,0.0,0.27,0.0
0.0,0.0,0.0,0.0,136.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.84,0.86,0.82,0.72,0.6,0.64,0.82,0.642,0.748,0.686,0.688,0.674,0.094,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.178,0.303,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.315,0.0,0.042,0.135,0.588,0.0,0.508,0.015,0.0375,0.0,0.1575,0.0135,0.29,0.0015,0.4245,0.0,0.2425,0.035,0.3375,0.0015,0.1675,0.0135
0.0,0.0,0.0,0.0,141.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.82,0.86,0.82,0.72,0.64,0.64,0.82,0.748,0.64,0.672,0.688,0.674,0.08,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.246,0.266,0.995,0.005,0.09,0.184,0.07,0.136,0.0,0.225,0.45,0.0,0.042,0.0,0.693,0.0,0.4405,0.0,0.1725,0.0,0.3575,0.016,0.1675,0.0,0.4425,0.015,0.1075,0.035,0.2,0.0,0.26,0.0
0.0,0.0,0.0,0.0,146.0,0.8,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.86,0.84,0.88,0.84,0.8,0.58,0.6,0.82,0.616,0.748,0.666,0.688,0.674,0.094,0.094,0.08,0.084,0.0,0.0,0.0,0.0,0.218,0.288,0.999,0.01,0.09,0.129,0.07,0.11,0.05,0.225,0.345,0.0,0.03,0.105,0.633,0.0,0.4705,0.015,0.0375,0.0,0.145,0.0105,0.2975,0.001,0.434,0.0,0.225,0.035,0.3425,0.004,0.17,0.0105
0.0,0.0,0.0,0.0,151.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.068,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.034,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,201.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,206.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,211.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,216.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,221.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,226.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,231.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,236.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,241.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,246.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.12,0.0,0.674,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.219,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.105,0.0,0.075,0.0,0.0,0.0,0.0375,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,250.0,0.8,0.7,0.7,0.0,0.0,0.0,0.4,0.7,0.88,0.84,0.82,0.0,0.24,0.6,0.82,0.84,0.444,0.0,0.998,0.0,0.0,0.08,0.084,0.084,0.0,0.0,0.0,0.048,0.084,0.1,0.381,0.09,0.063,0.015,0.075,0.015,0.0,0.012,0.075,0.0,0.075,0.045,0.0,0.209,0.07,0.186,0.0,0.075,0.0,0.0,0.0,0.4425,0.0375,0.021,0.05,0.0,0.0,0.0,0.021,0.05,0.0
0.0,0.0,0.0,0.0,251.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.82,0.68,0.0,0.0,0.0,0.0,0.68,0.82,0.686,0.0,0.998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.081,0.245,0.1715,0.0,0.0,0.0,0.0,0.0,0.8575,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.085,0.0
0.0,0.0,0.0,0.0,255.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.82,0.68,0.0,0.0,0.0,0.0,0.68,0.82,0.686,0.0,0.998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.081,0.245,0.1715,0.0,0.0,0.0,0.0,0.0,0.8575,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.085,0.0
0.0,0.0,0.0,0.0,256.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.82,0.74,0.22,0.0,0.0,0.0,0.68,0.82,0.658,0.0,0.998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.377,0.015,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.081,0.245,0.1645,0.0,0.0,0.0,0.0,0.0,0.8225,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.085,0.0
0.0,0.0,0.0,0.0,260.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.86,0.8,0.8,0.0,0.0,0.0,0.68,0.82,0.59,0.0,0.998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.44,0.015,0.055,0.0,0.025,0.055,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.081,0.245,0.24,0.0,0.0775,0.0,0.0,0.0,0.5675,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.085,0.0
0.0,0.0,0.0,0.0,261.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8,0.8,0.0,0.0,0.0,0.62,0.62,0.622,0.0,0.998,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.075,0.561,0.125,0.055,0.0,0.23,0.15,0.0,0.0,0.045,0.12,0.045,0.111,0.0,0.173,0.14,0.378,0.0,0.23,0.0,0.135,0.0,0.19,0.0,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.04
